,Fecha,Irradiancia,Tambiente,Tmodulo,Potencia
0,2023-01-01 06:00:00,0.0,22.4,18.5,0.0
1,2023-01-01 07:00:00,0.0,22.4,20.7,0.0
2,2023-01-01 08:00:00,254.7,29.5,30.8,0.1
3,2023-01-01 09:00:00,450.7,29.8,43.9,0.28
4,2023-01-01 10:00:00,596.1,30.0,46.8,0.44
5,2023-01-01 11:00:00,757.7,31.9,49.5,0.55
6,2023-01-01 12:00:00,797.1,31.5,42.4,0.55
7,2023-01-01 13:00:00,797.2,32.6,45.5,0.66
8,2023-01-01 14:00:00,349.6,31.6,41.4,0.54
9,2023-01-01 15:00:00,99.1,30.2,34.5,0.54
10,2023-01-01 16:00:00,30.6,29.0,30.0,0.11
11,2023-01-01 17:00:00,39.3,26.7,27.4,0.02
12,2023-01-01 18:00:00,0.0,24.7,22.9,0.0
13,2023-01-01 19:00:00,0.3,24.9,21.5,0.0
14,2023-01-02 06:00:00,0.0,21.0,18.2,0.0
15,2023-01-02 07:00:00,80.9,21.8,21.7,0.01
16,2023-01-02 08:00:00,261.7,25.1,31.4,0.15
17,2023-01-02 09:00:00,454.5,28.2,41.7,0.37
18,2023-01-02 10:00:00,157.2,29.6,41.6,0.45
19,2023-01-02 11:00:00,779.1,30.6,38.8,0.52
20,2023-01-02 12:00:00,332.4,30.2,38.6,0.53
21,2023-01-02 13:00:00,383.3,27.4,31.6,0.41
22,2023-01-02 14:00:00,268.0,29.3,41.2,0.11
23,2023-01-02 15:00:00,102.7,25.8,26.3,0.13
24,2023-01-02 16:00:00,59.6,26.7,27.3,0.09
25,2023-01-02 17:00:00,27.2,27.2,26.2,0.03
26,2023-01-02 18:00:00,0.0,26.0,23.1,0.0
27,2023-01-02 19:00:00,0.0,25.4,22.2,0.0
28,2023-01-03 06:00:00,0.0,22.1,20.0,0.0
29,2023-01-03 07:00:00,51.6,22.0,20.8,0.0
30,2023-01-03 08:00:00,260.8,25.8,32.1,0.16
31,2023-01-03 09:00:00,455.6,28.9,42.3,0.45
32,2023-01-03 10:00:00,711.4,30.1,47.8,0.55
33,2023-01-03 11:00:00,692.2,31.0,46.5,0.59
34,2023-01-03 12:00:00,115.0,29.8,33.5,0.2
35,2023-01-03 13:00:00,800.8,31.4,38.5,0.42
36,2023-01-03 14:00:00,216.2,31.5,38.6,0.42
37,2023-01-03 15:00:00,340.1,31.9,39.2,0.21
38,2023-01-03 16:00:00,267.9,30.9,35.5,0.39
39,2023-01-03 17:00:00,60.4,29.4,29.5,0.17
40,2023-01-03 18:00:00,0.0,26.5,25.0,0.0
41,2023-01-03 19:00:00,0.0,0.0,0.0,0.0
42,2023-01-04 06:00:00,0.0,19.7,16.9,0.0
43,2023-01-04 07:00:00,58.5,19.5,17.7,0.0
44,2023-01-04 08:00:00,265.8,24.7,29.9,0.19
45,2023-01-04 09:00:00,467.5,26.2,41.2,0.43
46,2023-01-04 10:00:00,621.1,29.4,44.5,0.59
47,2023-01-04 11:00:00,750.7,30.6,46.4,0.71
48,2023-01-04 12:00:00,693.4,31.0,45.9,0.64
49,2023-01-04 13:00:00,767.5,31.6,48.1,0.77
50,2023-01-04 14:00:00,679.4,30.8,39.2,0.56
51,2023-01-04 15:00:00,511.8,31.2,39.0,0.41
52,2023-01-04 16:00:00,277.7,30.5,35.4,0.42
53,2023-01-04 17:00:00,68.6,28.5,29.2,0.16
54,2023-01-04 18:00:00,0.0,26.4,24.8,0.0
55,2023-01-04 19:00:00,0.0,25.2,22.6,0.0
56,2023-01-05 06:00:00,0.0,20.6,17.2,0.0
57,2023-01-05 07:00:00,56.6,20.6,19.6,0.01
58,2023-01-05 08:00:00,255.1,25.3,31.9,0.18
59,2023-01-05 09:00:00,452.2,28.6,42.0,0.44
60,2023-01-05 10:00:00,597.3,30.9,46.9,0.6
61,2023-01-05 11:00:00,763.0,31.3,47.0,0.6
62,2023-01-05 12:00:00,185.8,31.5,38.5,0.7
63,2023-01-05 13:00:00,867.0,32.5,46.8,0.58
64,2023-01-05 14:00:00,442.1,32.1,42.2,0.49
65,2023-01-05 15:00:00,498.7,31.6,40.8,0.48
66,2023-01-05 16:00:00,330.2,29.5,31.3,0.29
67,2023-01-05 17:00:00,14.7,28.5,28.6,0.11
68,2023-01-05 18:00:00,0.0,27.1,25.0,0.0
69,2023-01-05 19:00:00,0.0,26.1,22.5,0.0
70,2023-01-06 06:00:00,0.0,19.6,16.8,0.0
71,2023-01-06 07:00:00,46.9,20.3,18.2,0.0
72,2023-01-06 08:00:00,247.5,23.5,28.5,0.1
73,2023-01-06 09:00:00,440.9,27.1,41.2,0.28
74,2023-01-06 10:00:00,590.9,30.0,47.5,0.52
75,2023-01-06 11:00:00,714.4,32.5,51.7,0.69
76,2023-01-06 12:00:00,160.3,30.7,43.9,0.54
77,2023-01-06 13:00:00,888.4,28.8,36.6,0.51
78,2023-01-06 14:00:00,27.0,22.2,22.4,0.16
79,2023-01-06 15:00:00,73.9,22.4,22.9,0.14
80,2023-01-06 16:00:00,58.3,23.4,24.5,0.08
81,2023-01-06 17:00:00,23.5,23.5,23.4,0.03
82,2023-01-06 18:00:00,0.0,23.9,22.1,0.0
83,2023-01-06 19:00:00,0.0,22.9,20.9,0.0
84,2023-01-07 06:00:00,0.6,20.2,17.4,0.0
85,2023-01-07 07:00:00,40.1,20.5,18.1,0.0
86,2023-01-07 08:00:00,297.1,24.1,28.2,0.08
87,2023-01-07 09:00:00,449.9,27.0,38.8,0.23
88,2023-01-07 10:00:00,595.5,29.6,47.5,0.3
89,2023-01-07 11:00:00,760.3,31.8,53.1,0.4
90,2023-01-07 12:00:00,233.3,29.6,47.2,0.53
91,2023-01-07 13:00:00,458.4,29.9,40.4,0.32
92,2023-01-07 14:00:00,58.0,25.5,25.6,0.25
93,2023-01-07 15:00:00,171.6,25.9,30.1,0.2
94,2023-01-07 16:00:00,284.7,29.5,35.7,0.27
95,2023-01-07 17:00:00,63.8,30.3,28.0,0.13
96,2023-01-07 18:00:00,0.0,25.4,22.4,0.0
97,2023-01-07 19:00:00,1.2,24.9,21.4,0.0
98,2023-01-08 06:00:00,0.0,21.9,19.4,0.0
99,2023-01-08 07:00:00,42.0,21.7,20.0,0.0
100,2023-01-08 08:00:00,249.9,25.1,28.4,0.08
101,2023-01-08 09:00:00,448.8,27.5,39.5,0.3
102,2023-01-08 10:00:00,410.4,29.3,40.1,0.37
103,2023-01-08 11:00:00,797.4,29.7,45.0,0.51
104,2023-01-08 12:00:00,764.1,30.9,45.9,0.67
105,2023-01-08 13:00:00,728.1,31.1,45.3,0.72
106,2023-01-08 14:00:00,636.0,31.5,43.9,0.69
107,2023-01-08 15:00:00,491.8,31.3,39.9,0.59
108,2023-01-08 16:00:00,293.3,30.7,35.5,0.41
109,2023-01-08 17:00:00,79.2,28.6,29.0,0.19
110,2023-01-08 18:00:00,0.0,26.2,23.8,0.0
111,2023-01-08 19:00:00,0.0,24.6,21.4,0.0
112,2023-01-09 06:00:00,0.8,20.5,17.5,0.0
113,2023-01-09 07:00:00,45.1,20.2,18.7,0.002857142857142857
114,2023-01-09 08:00:00,244.1,26.7,27.8,0.1
115,2023-01-09 09:00:00,441.1,28.6,41.6,0.28
116,2023-01-09 10:00:00,593.2,29.9,47.4,0.43
117,2023-01-09 11:00:00,707.6,29.7,51.3,0.6
118,2023-01-09 12:00:00,175.3,31.0,45.6,0.64
119,2023-01-09 13:00:00,758.9,32.8,51.1,0.57
120,2023-01-09 14:00:00,529.1,30.9,43.5,0.65
121,2023-01-09 15:00:00,490.6,29.7,40.3,0.55
122,2023-01-09 16:00:00,298.7,30.4,36.7,0.38
123,2023-01-09 17:00:00,95.9,28.6,30.3,0.19
124,2023-01-09 18:00:00,0.0,26.8,25.6,0.0
125,2023-01-09 19:00:00,0.17142857142857143,25.0,23.0,0.0
126,2023-01-10 06:00:00,0.19999999999999998,20.657142857142855,17.885714285714283,0.0
127,2023-01-10 07:00:00,35.4,20.6,19.0,0.001836734693877551
128,2023-01-10 08:00:00,238.2,25.0,28.2,0.11
129,2023-01-10 09:00:00,450.3,28.3,41.6,0.33
130,2023-01-10 10:00:00,597.9,30.5,46.9,0.55
131,2023-01-10 11:00:00,735.9,30.6,46.3,0.58
132,2023-01-10 12:00:00,780.0,30.8,53.1,0.61
133,2023-01-10 13:00:00,754.9,32.1,51.7,0.79
134,2023-01-10 14:00:00,732.1,33.7,52.9,0.66
135,2023-01-10 15:00:00,583.2,30.2,39.9,0.45
136,2023-01-10 16:00:00,68.7,27.3,26.8,0.17
137,2023-01-10 17:00:00,49.5,24.6,25.2,0.07
138,2023-01-10 18:00:00,0.0,23.7,23.0,0.0
139,2023-01-10 19:00:00,0.19591836734693877,25.3,22.4,0.0
140,2023-01-11 06:00:00,0.2285714285714286,20.451020408163263,17.583673469387755,0.0
141,2023-01-11 07:00:00,31.7,19.4,18.1,0.08
142,2023-01-11 08:00:00,233.2,23.7,28.3,0.05
143,2023-01-11 09:00:00,453.4,26.0,39.3,0.33
144,2023-01-11 10:00:00,588.6,27.8,45.6,0.6
145,2023-01-11 11:00:00,633.3,30.8,51.1,0.49
146,2023-01-11 12:00:00,564.8,30.1,47.5,0.54
147,2023-01-11 13:00:00,810.2,31.4,48.4,0.43
148,2023-01-11 14:00:00,679.6,30.7,44.4,0.88
149,2023-01-11 15:00:00,622.8,29.8,38.3,0.31
150,2023-01-11 16:00:00,58.2,24.5,23.8,0.11
151,2023-01-11 17:00:00,35.4,22.4,23.0,0.06
152,2023-01-11 18:00:00,0.0,22.6,20.8,0.0
153,2023-01-11 19:00:00,0.2239067055393586,23.4,20.2,0.0
154,2023-01-12 06:00:00,0.2612244897959184,19.9,18.0,0.0
155,2023-01-12 07:00:00,59.6,21.3,20.3,0.013527696793002916
156,2023-01-12 08:00:00,243.4,26.5,31.1,0.09
157,2023-01-12 09:00:00,132.8,28.7,39.2,0.24
158,2023-01-12 10:00:00,631.7,29.5,43.2,0.22
159,2023-01-12 11:00:00,804.9,29.5,42.0,0.57
160,2023-01-12 12:00:00,199.6,28.6,31.2,0.36
161,2023-01-12 13:00:00,463.2,27.7,36.9,0.5
162,2023-01-12 14:00:00,650.9,30.7,44.9,0.65
163,2023-01-12 15:00:00,638.7,31.1,40.2,0.52
164,2023-01-12 16:00:00,380.7,30.0,34.5,0.31
165,2023-01-12 17:00:00,88.2,29.3,29.3,0.1
166,2023-01-12 18:00:00,0.0,26.2,24.4,0.0
167,2023-01-12 19:00:00,0.25589337775926696,24.3,21.9,0.0
168,2023-01-13 06:00:00,0.2985422740524782,19.6,17.1,0.0
169,2023-01-13 07:00:00,21.0,19.3,17.7,0.014031653477717619
170,2023-01-13 08:00:00,262.5,24.5,27.7,0.1
171,2023-01-13 09:00:00,446.4,28.4,40.7,0.33
172,2023-01-13 10:00:00,597.4,30.2,47.5,0.44
173,2023-01-13 11:00:00,768.7,29.7,47.8,0.54
174,2023-01-13 12:00:00,790.4,31.0,51.9,0.68
175,2023-01-13 13:00:00,602.9,28.1,30.6,0.52
176,2023-01-13 14:00:00,654.1,30.6,43.2,0.63
177,2023-01-13 15:00:00,511.4,30.3,40.8,0.57
178,2023-01-13 16:00:00,315.1,30.6,36.7,0.44
179,2023-01-13 17:00:00,106.9,29.0,30.0,0.2
180,2023-01-13 18:00:00,0.0,27.1,25.2,0.0
181,2023-01-13 19:00:00,0.0,25.9,24.1,0.0
182,2023-01-14 06:00:00,0.0,20.8,17.7,0.0
183,2023-01-14 07:00:00,36.2,20.3,17.3,0.0
184,2023-01-14 08:00:00,248.4,23.0,27.6,0.1
185,2023-01-14 09:00:00,271.7,25.4,36.5,0.29
186,2023-01-14 10:00:00,476.2,26.0,39.7,0.33
187,2023-01-14 11:00:00,662.1,27.5,43.3,0.91
188,2023-01-14 12:00:00,768.2,28.8,44.9,0.6
189,2023-01-14 13:00:00,156.3,29.6,41.4,0.7
190,2023-01-14 14:00:00,654.0,30.2,42.8,0.68
191,2023-01-14 15:00:00,513.6,30.5,41.4,0.81
192,2023-01-14 16:00:00,303.4,29.5,31.8,0.28
193,2023-01-14 17:00:00,55.7,27.1,27.7,0.16
194,2023-01-14 18:00:00,0.0,25.0,23.2,0.0
195,2023-01-14 19:00:00,0.0,24.0,22.3,0.0
196,2023-01-15 06:00:00,0.0,19.0,17.2,0.0
197,2023-01-15 07:00:00,43.0,18.7,17.6,0.0
198,2023-01-15 08:00:00,258.3,20.4,25.7,0.19
199,2023-01-15 09:00:00,472.5,22.5,33.6,0.41
200,2023-01-15 10:00:00,636.0,23.5,36.2,0.68
201,2023-01-15 11:00:00,752.9,24.6,38.3,0.91
202,2023-01-15 12:00:00,804.5,25.3,40.1,0.77
203,2023-01-15 13:00:00,771.0,26.0,41.3,0.68
204,2023-01-15 14:00:00,679.1,25.8,38.5,0.76
205,2023-01-15 15:00:00,534.7,26.3,36.6,0.77
206,2023-01-15 16:00:00,331.8,25.8,31.1,0.44
207,2023-01-15 17:00:00,97.5,24.0,24.8,0.2
208,2023-01-15 18:00:00,0.0,21.5,19.4,0.0
209,2023-01-15 19:00:00,0.0,24.64285714285714,22.185714285714287,0.0
210,2023-01-16 06:00:00,0.3,13.4,9.7,0.0
211,2023-01-16 07:00:00,54.9,13.4,10.9,0.0
212,2023-01-16 08:00:00,263.2,20.1,23.3,0.19
213,2023-01-16 09:00:00,475.4,23.2,37.8,0.39
214,2023-01-16 10:00:00,641.9,24.7,44.4,0.62
215,2023-01-16 11:00:00,746.4,27.0,47.0,0.7
216,2023-01-16 12:00:00,795.8,27.8,50.1,0.78
217,2023-01-16 13:00:00,760.7,27.4,47.8,0.78
218,2023-01-16 14:00:00,679.3,30.0,48.0,0.75
219,2023-01-16 15:00:00,527.2,30.9,45.0,0.64
220,2023-01-16 16:00:00,332.4,30.0,37.2,0.47
221,2023-01-16 17:00:00,101.0,26.9,28.2,0.21
222,2023-01-16 18:00:00,0.0,24.9,20.0,0.0
223,2023-01-16 19:00:00,0.0,22.5,20.7,0.0
224,2023-01-17 06:00:00,0.0,14.6,11.0,0.0
225,2023-01-17 07:00:00,50.0,14.3,12.9,0.015628012137799723
226,2023-01-17 08:00:00,259.9,20.2,25.2,0.16
227,2023-01-17 09:00:00,467.3,24.7,38.8,0.43
228,2023-01-17 10:00:00,635.9,27.0,44.3,0.57
229,2023-01-17 11:00:00,748.5,28.0,50.7,0.75
230,2023-01-17 12:00:00,794.0,29.4,51.0,0.74
231,2023-01-17 13:00:00,770.3,30.1,51.1,0.72
232,2023-01-17 14:00:00,657.7,31.2,48.5,0.71
233,2023-01-17 15:00:00,524.7,29.7,39.6,0.64
234,2023-01-17 16:00:00,331.2,27.5,32.6,0.44
235,2023-01-17 17:00:00,102.2,26.6,27.5,0.22
236,2023-01-17 18:00:00,0.0,25.2,21.6,0.0
237,2023-01-17 19:00:00,0.09653120723508062,23.2,19.8,0.0
238,2023-01-18 06:00:00,0.1554768846314036,18.250145772594752,15.469096209912534,0.0
239,2023-01-18 07:00:00,49.8,17.3,14.0,0.017598194629788608
240,2023-01-18 08:00:00,258.0,25.2,26.2,0.13
241,2023-01-18 09:00:00,463.0,26.5,40.1,0.36
242,2023-01-18 10:00:00,629.3,29.1,46.3,0.58
243,2023-01-18 11:00:00,745.3,29.6,49.7,0.68
244,2023-01-18 12:00:00,772.8,30.8,51.7,0.65
245,2023-01-18 13:00:00,751.1,31.5,51.8,0.75
246,2023-01-18 14:00:00,717.1,33.1,51.6,0.79
247,2023-01-18 15:00:00,525.4,29.6,38.1,0.68
248,2023-01-18 16:00:00,327.7,28.8,33.8,0.38
249,2023-01-18 17:00:00,105.1,28.0,29.0,0.27
250,2023-01-18 18:00:00,0.0,25.9,23.1,0.0
251,2023-01-18 19:00:00,0.08233304150481516,23.7,20.7,0.0
252,2023-01-19 06:00:00,0.7,17.8,13.5,0.0
253,2023-01-19 07:00:00,49.8,16.9,15.1,0.0
254,2023-01-19 08:00:00,254.5,23.9,27.3,0.16
255,2023-01-19 09:00:00,467.1,25.6,39.1,0.41
256,2023-01-19 10:00:00,632.9,28.9,43.4,0.62
257,2023-01-19 11:00:00,746.9714285714284,27.985714285714284,45.542857142857144,0.77
258,2023-01-19 12:00:00,793.7,30.7,47.8,0.7
259,2023-01-19 13:00:00,765.3,30.7,46.5,0.93
260,2023-01-19 14:00:00,662.9,30.8,45.9,0.62
261,2023-01-19 15:00:00,525.2,30.1,39.8,0.66
262,2023-01-19 16:00:00,330.1,29.5,35.6,0.44
263,2023-01-19 17:00:00,105.4,28.0,29.2,0.24
264,2023-01-19 18:00:00,0.0,25.1,22.9,0.0
265,2023-01-19 19:00:00,0.062108232357023244,24.9,20.0,0.0
266,2023-01-20 06:00:00,0.20771702266912598,17.635735110370682,14.524156601416077,0.0
267,2023-01-20 07:00:00,38.5,17.6,14.1,0.006751122892186565
268,2023-01-20 08:00:00,285.5,21.7,26.6,0.17
269,2023-01-20 09:00:00,464.5,27.0,40.6,0.41
270,2023-01-20 10:00:00,607.0857142857142,27.057142857142853,43.114285714285714,0.62
271,2023-01-20 11:00:00,738.695918367347,27.769387755102038,46.04897959183673,0.74
272,2023-01-20 12:00:00,788.4857142857143,29.114285714285717,48.21428571428571,0.72
273,2023-01-20 13:00:00,653.9428571428571,29.057142857142857,44.357142857142854,0.76
274,2023-01-20 14:00:00,672.0285714285714,30.24285714285714,45.5,0.67
275,2023-01-20 15:00:00,523.1714285714286,29.628571428571433,40.18571428571429,0.72
276,2023-01-20 16:00:00,324.5285714285714,28.814285714285713,34.114285714285714,0.53
277,2023-01-20 17:00:00,96.25714285714285,27.085714285714285,28.057142857142857,0.19
278,2023-01-20 18:00:00,0.0,26.6,23.4,0.0
279,2023-01-20 19:00:00,0.03442464015670272,25.3,19.8,0.0
280,2023-01-21 06:00:00,0.1947419867572185,16.7,14.0,0.0
281,2023-01-21 07:00:00,43.7,17.0,14.8,0.005711047094253556
282,2023-01-21 08:00:00,244.6,22.0,26.7,0.16
283,2023-01-21 09:00:00,467.8,26.8,41.4,0.4
284,2023-01-21 10:00:00,631.2,29.7,46.4,0.69
285,2023-01-21 11:00:00,736.1,30.6,49.7,0.75
286,2023-01-21 12:00:00,793.3,31.0,49.6,0.68
287,2023-01-21 13:00:00,793.6,33.4,55.2,0.8
288,2023-01-21 14:00:00,690.7,32.1,46.5,0.75
289,2023-01-21 15:00:00,524.6,30.9,42.0,0.63
290,2023-01-21 16:00:00,333.3,30.3,36.9,0.48
291,2023-01-21 17:00:00,106.1,28.9,30.6,0.22
292,2023-01-21 18:00:00,0.0,26.6,25.1,0.0
293,2023-01-21 19:00:00,0.0,25.5,23.5,0.0
294,2023-01-22 06:00:00,0.1,18.7,16.7,0.0
295,2023-01-22 07:00:00,45.3,20.9,19.7,0.0
296,2023-01-22 08:00:00,256.5,22.4,27.9,0.14
297,2023-01-22 09:00:00,223.9,25.2,29.8,0.41
298,2023-01-22 10:00:00,629.3,29.6,47.2,0.33
299,2023-01-22 11:00:00,806.7,29.6,43.7,0.65
300,2023-01-22 12:00:00,826.2,29.7,43.3,0.45
301,2023-01-22 13:00:00,769.7,30.4,45.3,0.52
302,2023-01-22 14:00:00,674.6,30.3,44.2,1.08
303,2023-01-22 15:00:00,541.4,30.2,41.7,0.61
304,2023-01-22 16:00:00,330.9,29.2,36.5,0.39
305,2023-01-22 17:00:00,106.7,28.2,30.0,0.29
306,2023-01-22 18:00:00,0.0,26.4,24.5,0.0
307,2023-01-22 19:00:00,0.0,25.5,22.1,0.0
308,2023-01-23 06:00:00,1.4,18.8,15.1,0.0
309,2023-01-23 07:00:00,35.5,18.8,17.1,0.0
310,2023-01-23 08:00:00,238.1,23.7,29.1,0.19
311,2023-01-23 09:00:00,464.2,28.4,40.5,0.36
312,2023-01-23 10:00:00,624.6,31.7,48.4,0.6
313,2023-01-23 11:00:00,752.2,31.0,48.3,0.69
314,2023-01-23 12:00:00,835.2,32.5,52.0,0.66
315,2023-01-23 13:00:00,790.9,32.3,48.7,0.89
316,2023-01-23 14:00:00,669.2,31.2,45.5,0.75
317,2023-01-23 15:00:00,527.2,30.8,41.3,0.68
318,2023-01-23 16:00:00,337.1,30.2,37.0,0.53
319,2023-01-23 17:00:00,109.6,28.5,30.5,0.17
320,2023-01-23 18:00:00,0.0,26.6,25.2,0.0
321,2023-01-23 19:00:00,0.0,26.2,22.5,0.0
322,2023-01-24 06:00:00,0.39399084200824974,21.2,17.5,0.0
323,2023-01-24 07:00:00,42.9,19.1,16.6,0.0
324,2023-01-24 08:00:00,258.9,24.3,28.5,0.17
325,2023-01-24 09:00:00,466.7,26.9,41.0,0.41
326,2023-01-24 10:00:00,625.4,30.4,47.0,0.73
327,2023-01-24 11:00:00,760.5,30.3,44.7,0.67
328,2023-01-24 12:00:00,814.1,30.9,48.7,0.82
329,2023-01-24 13:00:00,781.6,32.2,50.2,0.94
330,2023-01-24 14:00:00,688.4,31.7,45.4,0.77
331,2023-01-24 15:00:00,536.6,30.5,39.3,0.67
332,2023-01-24 16:00:00,342.7,29.7,34.8,0.44
333,2023-01-24 17:00:00,115.5,28.8,30.2,0.21
334,2023-01-24 18:00:00,0.0,28.2,24.5,0.0
335,2023-01-24 19:00:00,0.0,25.2,21.8,0.0
336,2023-01-25 06:00:00,0.4,19.9,17.4,0.0
337,2023-01-25 07:00:00,44.7,18.8,17.3,0.004294337802318389
338,2023-01-25 08:00:00,248.6,23.4,28.8,0.17
339,2023-01-25 09:00:00,463.7,29.1,42.0,0.41
340,2023-01-25 10:00:00,790.4,30.4,43.8,0.52
341,2023-01-25 11:00:00,529.6,33.3,51.9,0.66
342,2023-01-25 12:00:00,972.2,31.6,44.0,0.63
343,2023-01-25 13:00:00,797.3,32.2,49.5,0.59
344,2023-01-25 14:00:00,678.0,31.8,43.9,0.77
345,2023-01-25 15:00:00,543.9,31.0,39.5,0.68
346,2023-01-25 16:00:00,354.9,30.0,35.0,0.5
347,2023-01-25 17:00:00,118.3,28.4,29.8,0.22
348,2023-01-25 18:00:00,0.0,26.4,24.9,0.0
349,2023-01-25 19:00:00,0.02555227343122016,25.8,23.4,0.0
350,2023-01-26 06:00:00,0.4852071216335135,17.8,13.7,0.0
351,2023-01-26 07:00:00,48.4,17.1,14.9,0.0023937868269655015
352,2023-01-26 08:00:00,252.9,23.2,27.9,0.21
353,2023-01-26 09:00:00,464.7,29.6,42.0,0.44
354,2023-01-26 10:00:00,627.9,31.3,49.2,0.64
355,2023-01-26 11:00:00,753.5,30.4,48.3,0.65
356,2023-01-26 12:00:00,806.2,30.4,50.9,0.89
357,2023-01-26 13:00:00,794.0,31.2,43.0,0.68
358,2023-01-26 14:00:00,675.9,31.8,45.6,0.93
359,2023-01-26 15:00:00,544.0,31.1,41.9,0.6
360,2023-01-26 16:00:00,348.7,30.2,36.5,0.51
361,2023-01-26 17:00:00,117.1,28.7,30.8,0.22
362,2023-01-26 18:00:00,0.0,26.7,24.9,0.0
363,2023-01-26 19:00:00,0.017440735134992304,25.0,21.7,0.0
364,2023-01-27 06:00:00,0.0,20.3,17.4,0.0
365,2023-01-27 07:00:00,46.1,20.4,18.5,0.0
366,2023-01-27 08:00:00,148.3,24.6,26.4,0.09
367,2023-01-27 09:00:00,320.1,27.4,34.2,0.26
368,2023-01-27 10:00:00,438.5,30.6,46.2,0.48
369,2023-01-27 11:00:00,604.4,31.3,44.5,0.68
370,2023-01-27 12:00:00,846.0,31.7,49.1,0.67
371,2023-01-27 13:00:00,795.7,32.2,48.8,0.76
372,2023-01-27 14:00:00,678.4040816326531,31.30612244897959,45.228571428571435,0.84
373,2023-01-27 15:00:00,556.5,32.5,44.3,0.74
374,2023-01-27 16:00:00,362.4,31.9,38.5,0.56
375,2023-01-27 17:00:00,126.9,30.5,31.5,117.11
376,2023-01-27 18:00:00,0.0,26.785714285714285,24.642857142857142,0.0
377,2023-01-27 19:00:00,0.011059664103273597,26.4,23.9,0.0
378,2023-01-28 06:00:00,0.4248485643427117,22.5,20.1,0.0
379,2023-01-28 07:00:00,34.7,22.5,20.3,0.001771310246219635
380,2023-01-28 08:00:00,279.1,24.3,26.8,0.1
381,2023-01-28 09:00:00,496.9,27.5,37.6,0.46
382,2023-01-28 10:00:00,524.5,28.8,38.6,0.64
383,2023-01-28 11:00:00,957.3,29.3,34.3,0.61
384,2023-01-28 12:00:00,889.2,30.8,45.8,0.89
385,2023-01-28 13:00:00,839.1,30.8,43.2,0.85
386,2023-01-28 14:00:00,719.6,31.4,43.8,0.81
387,2023-01-28 15:00:00,559.8,30.8,39.1,0.7
388,2023-01-28 16:00:00,370.2,29.8,34.5,0.54
389,2023-01-28 17:00:00,125.8,28.6,29.8,0.24
390,2023-01-28 18:00:00,0.0,26.7,25.0,0.0
391,2023-01-28 19:00:00,0.007721810381355151,26.2,24.7,0.0
392,2023-01-29 06:00:00,1.1,23.5,22.7,0.0
393,2023-01-29 07:00:00,26.6,23.8,23.4,0.0012084906965005038
394,2023-01-29 08:00:00,386.5,24.9,28.3,0.16
395,2023-01-29 09:00:00,570.2,27.2,37.5,0.42
396,2023-01-29 10:00:00,202.7,27.8,35.1,0.62
397,2023-01-29 11:00:00,931.8,29.1,42.5,0.69
398,2023-01-29 12:00:00,372.9,30.0,45.6,0.67
399,2023-01-29 13:00:00,401.3,29.2,35.6,0.44
400,2023-01-29 14:00:00,282.3,28.1,31.6,0.37
401,2023-01-29 15:00:00,339.8,29.5,37.4,0.51
402,2023-01-29 16:00:00,407.5,28.6,35.5,0.32
403,2023-01-29 17:00:00,128.6,28.0,29.8,0.26
404,2023-01-29 18:00:00,0.0,25.9,24.4,0.0
405,2023-01-29 19:00:00,0.0,24.7,22.9,0.0
406,2023-01-30 06:00:00,0.6005780754263536,19.2,16.5,0.0
407,2023-01-30 07:00:00,54.8,18.8,17.3,0.0
408,2023-01-30 08:00:00,267.2,26.4,31.1,0.16
409,2023-01-30 09:00:00,476.5,28.2,41.7,0.53
410,2023-01-30 10:00:00,626.9,29.2,37.3,0.48
411,2023-01-30 11:00:00,855.8,30.5,44.5,0.82
412,2023-01-30 12:00:00,976.2,30.8,39.1,0.76
413,2023-01-30 13:00:00,859.2,32.4,52.1,0.46
414,2023-01-30 14:00:00,252.1,31.5,43.0,0.48
415,2023-01-30 15:00:00,565.9,31.5,41.9,0.61
416,2023-01-30 16:00:00,394.8,30.6,37.1,0.65
417,2023-01-30 17:00:00,132.0,29.5,30.9,0.26
418,2023-01-30 18:00:00,0.0,27.3,26.2,0.0
419,2023-01-30 19:00:00,0.0,25.64285714285714,22.985714285714288,0.0
420,2023-01-31 06:00:00,0.0,20.628571428571426,17.900000000000002,0.0
421,2023-01-31 07:00:00,55.2,21.6,18.6,0.0
422,2023-01-31 08:00:00,266.4,26.2,32.5,0.2
423,2023-01-31 09:00:00,477.4,29.0,41.1,0.5
424,2023-01-31 10:00:00,328.7,30.1,44.3,0.86
425,2023-01-31 11:00:00,297.4,31.3,44.2,0.56
426,2023-01-31 12:00:00,984.9,31.0,46.6,0.3
427,2023-01-31 13:00:00,994.3,31.2,42.2,0.28
428,2023-01-31 14:00:00,351.2,30.8,36.8,0.78
429,2023-01-31 15:00:00,577.4,32.4,42.3,0.57
430,2023-01-31 16:00:00,368.8,30.8,35.3,0.62
431,2023-01-31 17:00:00,138.5,29.5,30.7,0.95
432,2023-01-31 18:00:00,0.0,27.4,25.0,0.0
433,2023-01-31 19:00:00,0.7,26.4,22.5,0.0
434,2023-02-01 06:00:00,1.5,22.5,21.7,0.0
435,2023-02-01 07:00:00,48.8,22.8,21.9,0.0
436,2023-02-01 08:00:00,264.1,25.5,32.3,0.2
437,2023-02-01 09:00:00,481.5,28.2,39.6,0.48
438,2023-02-01 10:00:00,385.7,29.0,35.5,0.59
